Parameter_ID,Form,Comment,Loan,Source,Pages,Ultimate source,Glottocode,Name,Language_ID
19,elman-igu ot-um,,FALSE,LeanEastSepik,p.29,IMP/SIL Questionnaire (1978).,buki1249,Mountain Arapesh (from IMP/SIL),buki1249-5
20,elman-igu bwi-yabal,,FALSE,LeanEastSepik,p.29,IMP/SIL Questionnaire (1978).,buki1249,Mountain Arapesh (from IMP/SIL),buki1249-5
1,ating,,FALSE,LeanEastSepik,p.28,SIL (1975). Village: Kauk.,buki1249,Mountain Arapesh (Kauk village),buki1249-6
2,biesh,,FALSE,LeanEastSepik,p.28,SIL (1975). Village: Kauk.,buki1249,Mountain Arapesh (Kauk village),buki1249-6
3,biesh ating,2 + 1,FALSE,LeanEastSepik,p.28,SIL (1975). Village: Kauk.,buki1249,Mountain Arapesh (Kauk village),buki1249-6
4,numbatish,‘nybat-’ = ‘dog’ (Fortune),FALSE,LeanEastSepik,p.28,SIL (1975). Village: Kauk.,buki1249,Mountain Arapesh (Kauk village),buki1249-6
5,anop wip,‘one hand’,FALSE,LeanEastSepik,p.28,SIL (1975). Village: Kauk.,buki1249,Mountain Arapesh (Kauk village),buki1249-6
1,ia,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
1,isa,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
1,poesa,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
1,asa,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
2,loe,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
2,nloe,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
2,piloe,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
2,saloe,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
3,tol,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
3,sitol,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
3,pitol,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
3,satol,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
4,fat,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
4,sifat,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
4,pifat,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
4,safat,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
5,lim,<?>,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
5,silim,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
5,piliem,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
5,salim,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
6,wonam,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
6,siwonam,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
6,silwonam,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
6,sawonam,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
7,fit,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
7,sifit,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
7,pifit,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
7,safit,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
8,wai,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
8,sawai,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
8,piwai,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
8,sawai,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
9,siwi,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
9,isiwe,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
9,asiwe,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
10,jafasa,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
11,jafasa re poesa,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
12,jafasa re pitol,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
13,jafasa re piwai,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
19,jafasa re siwi,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
20,jafaloi,<jafaloe?>,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
21,jafaloi re poesa,<jafaloe re poesa?>,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
25,jafaloi re piliem,<jafaloe re piliem?>,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
30,jafatol,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
40,jafatat,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
50,jafalim,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
60,jafawonam,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
100,sloebisa,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
1000,lalantja,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
10000,laksa boelinga,,FALSE,Stokhof1980Vol2,p.259,,buli1255,Buli,buli1255-1
1,tara,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
2,lua,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
3,tolu,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
4,va,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
5,lima,‘lima’ = ‘hand’,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
6,hono,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
7,vitu,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
8,alu,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
9,rio,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
10,rangavulu,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
11,rangavulu polo na takena,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
15,rangavulu polo na lima,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
17,rangavulu polo na vitu,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
20,rangavulu lua,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
21,rangavulu polo na takena,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
30,rangavulu tolu,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
50,rangavulu lima,,FALSE,Lean1985Vol04,p.70,2 CSQs. Village: Buludava.,bulu1253,Bulu,bulu1253-1
1,tara,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
2,lua,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
3,tolu,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
4,ƀaa,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
5,lima,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
6,ǥono,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
6,xono,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
7,ƀitu,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
8,alu,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
9,rio,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
10,ra-ŋa-ƀulu,,FALSE,Johnston1980,p.118,,bulu1253,Bulu,bulu1253-2
1,etatana,,FALSE,LeanEastSepik,p.3,1 CSQ. Village: Bonahai.,bumb1241,Bumbita,bumb1241-1
2,bohitom,,FALSE,LeanEastSepik,p.3,1 CSQ. Village: Bonahai.,bumb1241,Bumbita,bumb1241-1
3,wonihitom,,FALSE,LeanEastSepik,p.3,1 CSQ. Village: Bonahai.,bumb1241,Bumbita,bumb1241-1
4,bombohitom,It seems likely that 4 has a ‘2 + 2’ construction,FALSE,LeanEastSepik,p.3,1 CSQ. Village: Bonahai.,bumb1241,Bumbita,bumb1241-1
5,wonibohitom,5 = 3 + 2,FALSE,LeanEastSepik,p.3,1 CSQ. Village: Bonahai.,bumb1241,Bumbita,bumb1241-1
1,ngako,,FALSE,LeanEastSepik,p.58,SIL Word List (1975). Village: Kasimin.,buna1277,Buna,buna1277-1
1,ningako,,FALSE,LeanEastSepik,p.58,SIL Word List (1975). Village: Kasimin.,buna1277,Buna,buna1277-1
2,ngnek,,FALSE,LeanEastSepik,p.58,SIL Word List (1975). Village: Kasimin.,buna1277,Buna,buna1277-1
2,ningnek,,FALSE,LeanEastSepik,p.58,SIL Word List (1975). Village: Kasimin.,buna1277,Buna,buna1277-1
3,oarak,,FALSE,LeanEastSepik,p.58,SIL Word List (1975). Village: Kasimin.,buna1277,Buna,buna1277-1
4,sakal,,FALSE,LeanEastSepik,p.58,SIL Word List (1975). Village: Kasimin.,buna1277,Buna,buna1277-1
5,sel,,FALSE,LeanEastSepik,p.58,SIL Word List (1975). Village: Kasimin.,buna1277,Buna,buna1277-1
1,nəŋə,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
2,nəŋɡele,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
3,ndʒɑŋkələ,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
3,ndʒɑŋkulə,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
4,tɑ·kə,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
5,sou,[sei ~ sɛ- ~ sə- ~ su- ~ se- ~ sou- ~ sɪ- = hand],FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
6,soukwo nɑŋə,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
7,soukwo nəŋɡəle,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
8,soukwo ndʒɑŋkurə,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
9,soukwo tɑkə,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
10,sɪkɛniyɑ,,FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
20,ɔpmɑ nəŋə,[ɔpmɑ = man] (no male - female [no gender distinction]),FALSE,Laycock1971D26,p.3642,,buna1277,Buna,buna1277-2
1,oewèn,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
2,hiele òn,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
3,kóni òn,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
4,kóni'il,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
5,kóni ti'èt,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
6,tòmòl,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
7,hitoe,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
8,wáloe,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
9,siewè,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
10,sòkò,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
11,sòkò káál oewèn,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
11,sòkò káál oewin,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
12,sòkò káál hieleòn,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
13,sòkò káál kóni on,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
18,sòkò káál wáloe,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
19,sòkò káál siewè,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
20,sòkò káál on,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
21,sòkò hiele on kaal oewin,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
25,sòkò hiele on kaal koniti'èt,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
30,sòkò koni'on,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
40,sòkò kóni'il,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
50,sòkò koniti'èt,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
60,sòkò tòmòl,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
100,atoes oewèn,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
1000,lihoen oewèn,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
10000,béeien sòkò oewèn,,FALSE,Stokhof1983Vol6,pp.109-110,,buna1278,Marae (C. Timor),buna1278-1
1,Asa,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
2,Oroewa,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
3,Otoloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
4,Opa,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
5,Olima,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
6,Ono,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
7,Opitoe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
8,Howaloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
9,osio,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
10,Hopoeloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
11,Hopoeloekaasa,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
12,Hopoeloekaoroea,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
13,Hopoeloe kaotoloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
19,Hopoeloekaosio,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
20,Roewapoeloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
21,Roewapoeloe kaasa,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
30,Toloepoeloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
40,Patopoeloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
50,Lima poeloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
60,Namopoeloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
70,Pitoepoeloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
80,Haloepoeloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
90,Siopoeloe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
100,SaEtoe,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
1000,Samadala,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
10000,Hopoeloe madala,,FALSE,Stokhof1985Vol7.4,p.71,,bung1269,Bungku,bung1269-1
1,yake,,FALSE,LeanEastSepik,p.39,"3 CSQs. Villages: Bungain, Musangun, Sinimblai.",bung1270,Bungain,bung1270-1
1,yakat,,FALSE,LeanEastSepik,p.39,"3 CSQs. Villages: Bungain, Musangun, Sinimblai.",bung1270,Bungain,bung1270-1
2,yip,,FALSE,LeanEastSepik,p.39,"3 CSQs. Villages: Bungain, Musangun, Sinimblai.",bung1270,Bungain,bung1270-1
3,dam,,FALSE,LeanEastSepik,p.39,"3 CSQs. Villages: Bungain, Musangun, Sinimblai.",bung1270,Bungain,bung1270-1
4,komol,,FALSE,LeanEastSepik,p.39,"3 CSQs. Villages: Bungain, Musangun, Sinimblai.",bung1270,Bungain,bung1270-1
5,sar yake,‘sar’ = ‘hand’,FALSE,LeanEastSepik,p.39,"3 CSQs. Villages: Bungain, Musangun, Sinimblai.",bung1270,Bungain,bung1270-1
6,sar yake ka yake,,FALSE,LeanEastSepik,p.39,"3 CSQs. Villages: Bungain, Musangun, Sinimblai.",bung1270,Bungain,bung1270-1
7,sar yake ka yip,,FALSE,LeanEastSepik,p.39,"3 CSQs. Villages: Bungain, Musangun, Sinimblai.",bung1270,Bungain,bung1270-1
10,sar a yip,‘sar’ = ‘hand’,FALSE,LeanEastSepik,p.39,"3 CSQs. Villages: Bungain, Musangun, Sinimblai.",bung1270,Bungain,bung1270-1
1,yɑɡɛtɛl,,FALSE,Laycock1970D07,p.984,,bung1270,Bungain,bung1270-2
2,yipmin,,FALSE,Laycock1970D07,p.984,,bung1270,Bungain,bung1270-2
3,yimbukɛnɛ,,FALSE,Laycock1970D07,p.984,,bung1270,Bungain,bung1270-2
4,yipi pɔ·lɛ,,FALSE,Laycock1970D07,p.984,,bung1270,Bungain,bung1270-2
5,ɑrɑp plә́lә,[ɑr = arm] (no change) [for gender],FALSE,Laycock1970D07,p.984,,bung1270,Bungain,bung1270-2
1,tətəm,,FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
2,ɑrɑwin,,FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
3,ɑirɑm,,FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
4,ɑŋɡɑsəkɑ,,FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
5,kəli tətəm,[kəliyɑ ~ kəli- = hand],FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
6,yɛdɑŋɑ tətəm,,FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
7,yɛdɑŋɑ ɑrɑwin,,FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
8,yɛdɑŋɑ ɑirɑm,,FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
9,yɛdɑŋɑ ɑŋɡɑ́səkɑ,,FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
10,kəli ɑrɑwin,,FALSE,Laycock1971D34,p.5050,,bunn1240,Bun,bunn1240-1
1,Esa,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
2,Doea,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
3,Tèloe,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
4,Opa,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
5,Alima,[or: Arima],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
6,Ànoem,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
7,Pītoe,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
8,Oealoe,[or: Oearoe],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
9,Àsīo,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
10,Àpo͞elo,[or: Àpo͞ero],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
11,Mapoelo àsa,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
12,Mapoelo doea,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
13,Mapoelo tàloe,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
14,Mapoelo àpàta,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
15,Mapoelo lima,[or: Mapoelo rima],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
16,Mapoelo ànoema,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
17,Mapoelo pīto,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
18,Mapoelo oealoe,[or: Mapoelo oearoe],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
19,Mapoelo sīo,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
20,Doea'n po͞elo,[or: Doea'n po͞ero],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
21,Doea'n po͞elo ǎsa,[or: Doea'n po͞ero ǎsa],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
25,Doea'n po͞elo līma,[or: Doea'n po͞ero rīma],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
30,Taloe'n po͞elo,[or: Taloe'n po͞ero],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
40,Àpàto'e po͞elo,[or: Àpàto'e po͞ero],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
50,Lima'n po͞elo,[or: Lima'n po͞ero],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
60,Anoem'oe po͞elo,[or: Anoem'oe po͞ero],FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
100,Màrasoeta,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
1000,Sàrīwoe,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
10000,Salageana,,FALSE,Stokhof1983Vol7.1,p.135,,buol1237,Buol,buol1237-1
1,tè'ètoe,numeral (article: tǒngò) (when counting: see first [kò'inda]),FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
2,doe'iga,(when counting: see second [kòl̤oeo]),FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
3,tòtòl̤oe,that is three: kòtòl̤oe,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
4,ǒpàto,that is four: kò'ǒpàto,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
5,l̤imo,that is five: kòl̤imo,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
6,onòmò,when counting: kò'onòmò,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
7,pitoe,when counting: kòpitoe,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
8,wal̤oe,when counting: kòwaloe,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
9,si'o,when counting: kòsi'o,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
10,mòpoel̤oe,when counting: kòpoel̤oe,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
11,mòpoel̤oe agoe tè'ètoe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
12,mòpoel̤oe agoe doe'ija,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
13,mòpoel̤oe agoe tòtòl̤oe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
18,mòpoel̤oe agoe wal̤oe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
19,mòpoel̤oe agoe si'o,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
20,doe'ija no poel̤oe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
21,doe'ija no poel̤oe agoe tè'ètoe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
25,doe'ija no poel̤oe agoe l̤imo,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
30,tòtòl̤oe no poel̤oe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
40,ǒpàto no poel̤oe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
50,l̤imo no poel̤oe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
60,onòmò no poel̤oe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
100,mògòtoeto,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
1000,tǒngò riboe,a thousand,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
10000,mòpoel̤oe no riboe,,FALSE,Stokhof1983Vol7.1,p.150,,buol1237,Buol <Ḇo̱e̱wol̤o>,buol1237-2
1,enorare,,FALSE,Galis1955,p.143,,burm1264,Monaü,burm1264-1
