ID,Name,Source,Pages,UltimateSource,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
sude1239-6,Tagula: North-West,Ray1938EasternLouisiade,p.374,,sude1239,Sudest,tgo,Papunesia,-11.5229,153.488,Austronesian
sude1239-7,Tagula: Rewa,Ray1938EasternLouisiade,p.374,,sude1239,Sudest,tgo,Papunesia,-11.5229,153.488,Austronesian
suen1241-1,Suena,Smith1988,p.105,,suen1241,Suena,sue,Papunesia,-7.76339,147.534,Nuclear Trans New Guinea
suen1241-2,Yema-Yarawe,Chinnery1915,p.163,,suen1241,Suena,sue,Papunesia,-7.76339,147.534,Nuclear Trans New Guinea
suga1249-1,Suganga,Laycock1970D14,p.1906,,suga1249,Suganga,sug,Papunesia,-4.5071,141.2,Nuclear Trans New Guinea
sugu1243-1,Dusun Talantang,Lobel2016,pp.234-239,,sugu1243,Sugut Dusun,kzs,Papunesia,6.14235,117.176,Austronesian
suki1245-1,Suki,Lean1986Vol12,p.36,1 CSQ. Village: Aewe (Ewe).,suki1245,Suki,sui,Papunesia,-8.04783,141.842,Suki-Gogodala
suku1264-1,Sukurum,Smith1988,p.67,,suku1264,Sukurum,zsu,Papunesia,-6.28,146.34187,Austronesian
sula1248-1,Sula Fagudu,Stokhof1980Vol2,pp.77-78,,sula1248,Sula,szn,Papunesia,-2.30765,125.9656,Austronesian
sula1248-2,Sula Mangoli,Stokhof1980Vol2,p.63,,sula1248,Sula,szn,Papunesia,-2.30765,125.9656,Austronesian
sulk1246-1,Sulka,Lean1985Vol04,p.34,IMP Questionnaire. Village: Ganai.,sulk1246,Sulka,sua,Papunesia,-5.03471,151.891,Sulka
sulk1246-2,Sulka,Tharp1996,"pp.110, 122",,sulk1246,Sulka,sua,Papunesia,-5.03471,151.891,Sulka
sulk1246-3,sulka,Grace1955pdf47,p.121,,sulk1246,Sulka,sua,Papunesia,-5.03471,151.891,Sulka
sulk1246-4,Sulka Language - Guma village,Lindrud1980,"pp.164, 178, 181",,sulk1246,Sulka,sua,Papunesia,-5.03471,151.891,Sulka
sulk1246-5,Sulka,Parkinson1907,"pp.772-773, 780",,sulk1246,Sulka,sua,Papunesia,-5.03471,151.891,Sulka
sulo1237-1,"Sugudnon (collected in Villafont, Sibalom, Antique, Panay)",Anonymous1961,pp.3-7,,sulo1237,Sulod,srg,Papunesia,11.2473,122.551,Austronesian
suma1270-1,Sumau,Zgraggen1980RaiCoast,p.92,,suma1270,Sumau,six,Papunesia,-5.48556,145.474,Nuclear Trans New Guinea
surs1246-1,"Sursurunga (Hilalon, Himau, Samo, and Poronbus villages)",Lean1985Vol01,p.48,"4 CSQs, 2 IMP. Villages: Hilalon, Himau, Samo, Poronbus.",surs1246,Sursurunga,sgz,Papunesia,-3.99078,152.768,Austronesian
susu1251-1,Susuami,Smith1988,p.102,,susu1251,Susuami,ssu,Papunesia,-7.19275,146.561,Angan
suwa1241-1,Suwawa,Stokhof1983Vol7.1,p.15,,suwa1241,Suwawa,swu,Papunesia,0.4907,123.362,Austronesian
taba1263-1,Tabaru,Fortgens1905,p.34,,taba1263,Tabaru,tby,Papunesia,1.46563,127.633,North Halmahera
tabl1243-1,Sentani-groep Tanahmerha,Galis1955,p.162,,tabl1243,Tabla,tnm,Papunesia,-2.45368,140.396,Sentanic
tabl1243-2,Tana Merah,Ray1912,pp.340-341,,tabl1243,Tabla,tnm,Papunesia,-2.45368,140.396,Sentanic
tabo1241-1,Waia,Lean1986Vol12,p.47,SIL Word List (1974). Village: Waia.,tabo1241,Tabo,knv,Papunesia,-8.09387,143.305,Tabo
tabr1243-1,Karawari,Laycock1971D17,pp.2412-2416,,tabr1243,Tabriak,tzx,Papunesia,-4.49162,143.593,Lower Sepik-Ramu
taee1237-1,Rongkong Atas,Grimes1987,pp.129-135,,taee1237,Tae',rob,Papunesia,-2.58205,120.139,Austronesian
taee1237-2,Rongkong Bawah,Grimes1987,pp.129-135,,taee1237,Tae',rob,Papunesia,-2.58205,120.139,Austronesian
taee1237-3,Toraja (Roŋkoŋ dialect),Arnaud1998,pp.863-879 [word list item numbers],,taee1237,Tae',rob,Papunesia,-2.58205,120.139,Austronesian
taga1270-1,Tagal,Arnaud1998,pp.863-879 [word list item numbers],,taga1270,Tagalog,tgl,Papunesia,14.06,121.747,Austronesian
taga1270-2,Tagalog,Vanoverbergh1937,"pp.110, 116",,taga1270,Tagalog,tgl,Papunesia,14.06,121.747,Austronesian
taga1273-1,Murut Tagol,Lobel2016,pp.234-239,,taga1273,Tagal Murut,mvv,Papunesia,4.42907,116.177,Austronesian
tagb1258-1,Aborlan Tagbanua,Thiessen1980,pp.72-78,,tagb1258,Tagbanwa,tbw,Papunesia,9.54263,118.497,Austronesian
tahi1242-1,Tahitian,Grace1955pdfRenown,p.9 [of pdf],,tahi1242,Tahitian,tah,Papunesia,-17.6485,-149.45,Austronesian
tahi1242-2,Tahitian - Maupiti,Charpentier2015,pp.1825-1843,,tahi1242,Tahitian,tah,Papunesia,-17.6485,-149.45,Austronesian
tahi1242-3,Tahitian - Tahiti,Charpentier2015,pp.1825-1843,,tahi1242,Tahitian,tah,Papunesia,-17.6485,-149.45,Austronesian
taia1239-1,Gapun,Zgraggen1972,pp.215-219,,taia1239,Taiap,gpn,Papunesia,-4.05047,144.506,Taiap
taia1239-2,Gapun,Laycock1971D26,p.3726,,taia1239,Taiap,gpn,Papunesia,-4.05047,144.506,Taiap
taik1255-1,Abrap (Taikat),Laycock1971D18,p.2476,,taik1255,Taikat,aos,Papunesia,-2.9408,140.7495,Border
taik1255-2,Arzo and Tami area,Stokhof1983Vol5.2,p.161,,taik1255,Taikat,aos,Papunesia,-2.9408,140.7495,Border
taik1255-3,Tami-groep Tajkat,Galis1955,p.164,,taik1255,Taikat,aos,Papunesia,-2.9408,140.7495,Border
tain1253-1,Ivori,Lean1986Vol11,p.43,SIL Word List (1971). Village: Yarepa.,tain1253,Tainae,ago,Papunesia,-7.40306,145.682,Angan
tair1256-1,Uaripi,Lean1986Vol11,p.51,4 CSQs. Village: Uaripi.,tair1256,Tairuma,uar,Papunesia,-7.94866,145.732,Eleman
tair1256-2,Uaripi,Ray1907,p.324,,tair1256,Tairuma,uar,Papunesia,-7.94866,145.732,Eleman
taje1237-1,Petapa Taje,Himmelmann2001,pp.101-104,,taje1237,Taje,pee,Papunesia,-0.72583,120.078,Austronesian
taje1237-2,Tanampedagi Taje,Himmelmann2001,pp.101-104,,taje1237,Taje,pee,Papunesia,-0.72583,120.078,Austronesian
taji1246-1,Tajio,Himmelmann2001,pp.101-104,,taji1246,Tajio,tdj,Papunesia,-0.31553,120.01,Austronesian
taki1248-1,Karkar,Ray1919,p.328,,taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian
taki1248-2,Megiar,LeanMadang,p.27,3 CSQs. Village: Megiar.,taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian
taki1248-3,Megiar (Melan.),Kasprus1942,pp.746-747,,taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian
taki1248-4,Sarang,Ray1919,p.328,,taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian
taki1248-5,Takia (Did village),LeanMadang,p.29,SIL Word List (1975). Village: Did.,taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian
taki1248-6,Takia (from CSQs),LeanMadang,p.29,"6 CSQs.Villages: Wakon (2), Pain, Kurum, Kuduk, Dangsai.",taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian
taki1248-7,"Takia (Korom village, Karkar Is.)",Lincoln1976,pp.2-5,,taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian
taku1257-1,Takuu,Lean1985Vol03,p.23,2 CSQs. Village: Nukutoa.,taku1257,Takuu,nho,Papunesia,-4.773094,157.032085,Austronesian
taku1258-1,Taku & Nuguria,Grace1955pdfRenown,p.16 [of pdf],,taku1258,Takuuic,,,-5.55217864399992,155.06934655,Austronesian
tala1285-1,"Beo, Talaud language",Stokhof1982Vol4,pp.57-58,,tala1285,Talaud,tld,Papunesia,4.11846,126.795,Austronesian
tala1285-2,Lirung,Stokhof1982Vol4,p.40,,tala1285,Talaud,tld,Papunesia,4.11846,126.795,Austronesian
tala1285-3,Salibabo [from Mr. Wallace],Codrington1885,p.231,,tala1285,Talaud,tld,Papunesia,4.11846,126.795,Austronesian
tali1262-1,Sobojo,Stokhof1980Vol2,p.49,,tali1262,Taliabu,tlv,Papunesia,-1.79516,124.869,Austronesian
tali1262-2,Taliabu,Stokhof1980Vol2,p.13,,tali1262,Taliabu,tlv,Papunesia,-1.79516,124.869,Austronesian
tamb1257-1,"Tambora (from Raffles 1817, 1830)",Donohue2007,p.523,,tamb1257,Tambora,xxt,Papunesia,-8.25,118,Tambora
tamb1257-2,Tambora (from Zollinger 1850),Donohue2007,p.523,,tamb1257,Tambora,xxt,Papunesia,-8.25,118,Tambora
tami1290-1,Tami,LeanMorobe,p.58,1 CSQ. Village: Tamigudu.,tami1290,Tami,tmy,Papunesia,-6.70017,147.732,Austronesian
tami1290-2,Tami,Smith1988,p.63,,tami1290,Tami,tmy,Papunesia,-6.70017,147.732,Austronesian
tami1290-3,Tami,Ray1919,p.327,,tami1290,Tami,tmy,Papunesia,-6.70017,147.732,Austronesian
tamn1235-1,Citak (Tiau village),Kruidhof1979,p.1,,tamn1235,Tamnim Citak,tml,Papunesia,-5.57962,139.233,Nuclear Trans New Guinea
tamp1254-1,Lobu Tampios,Lobel2016,pp.234-239,,tamp1254,Tampias Lobu,low,Papunesia,5.72467,116.789,Austronesian
tana1288-1,Sumèri,Galis1960,p.139,,tana1288,Tanahmerah,tcm,Papunesia,-2.5523,133.18,Tanahmerah
tana1288-2,Tanah Merah,Grace1955pdf50,p.55 [of pdf],,tana1288,Tanahmerah,tcm,Papunesia,-2.5523,133.18,Tanahmerah
tand1253-1,Tandia,Ray1912,pp.340-341,,tand1253,Tandia,tni,Papunesia,-2.84228,134.532,Austronesian
tand1253-2,Tandia,Galis1955,p.140,,tand1253,Tandia,tni,Papunesia,-2.84228,134.532,Austronesian
tand1258-1,Naturalis,Zorc1977,pp.101-102,,tand1258,Tandaganon,tgn,Papunesia,8.9815,126.186,Austronesian
tand1258-2,Naturalis (Tagù),Zorc1972Naturalis,p.2 [of pdf],,tand1258,Tandaganon,tgn,Papunesia,8.9815,126.186,Austronesian
tang1348-1,Tangga,Maurer1966,p.79,,tang1348,Tangga,tgg,Papunesia,-4.08824,153.611,Austronesian
tang1348-2,Tangga (Anir dialect),Lean1985Vol01,p.53,"2 IMP. Villages: Pikan, Banakin (Babase Is.)",tang1348,Tangga,tgg,Papunesia,-4.08824,153.611,Austronesian
tang1348-3,Tangga (Tanga dialect),Lean1985Vol01,p.53,"4 CSQs. Villages: Amfa, Ambab, Kamunaseu, Sunkin. (All Boang Is.)",tang1348,Tangga,tgg,Papunesia,-4.08824,153.611,Austronesian
tang1355-1,Tanggum,Capell1951,p.143,,tang1355,Tanggu,tgu,Papunesia,-4.4621,144.916,Lower Sepik-Ramu
tang1355-2,Tangu,Zgraggen1972,pp.215-219,,tang1355,Tanggu,tgu,Papunesia,-4.4621,144.916,Lower Sepik-Ramu
tang1355-3,Tangu (Amuk village),LeanMadang,p.11,1 CSQ. Village: Amuk.,tang1355,Tanggu,tgu,Papunesia,-4.4621,144.916,Lower Sepik-Ramu
tang1355-4,Tangu (Duapmang village),LeanMadang,pp.10-11,SIL Word List (1975). Village: Duapmang.,tang1355,Tanggu,tgu,Papunesia,-4.4621,144.916,Lower Sepik-Ramu
tang1356-1,Tanguat,Zgraggen1972,pp.215-219,,tang1356,Tanguat,tbs,Papunesia,-4.57282,144.927,Lower Sepik-Ramu
tann1242-1,"Tana (Tanna) [exact language unknown, but seems similar to kwam1252]",Codrington1885,"pp.221-223, 235, 239",,tann1242,Tanna,,,-19.5222075,169.3502575,Austronesian
tano1246-1,Tanosy,Jully1901,passim,,tano1246,Tanosy Malagasy,txy,Africa,-24.9186,47.1357,Austronesian
tape1242-1,Tapei (Awim village),Kassell2017,pp.52-53,,tape1242,Tapei,afp,Papunesia,-4.77763,143.337,Arafundi
tape1242-2,Tapei (Imboin-Awim villages),Kassell2017,pp.52-53,,tape1242,Tapei,afp,Papunesia,-4.77763,143.337,Arafundi
tarp1240-1,Sufrai,Galis1955,p.161,,tarp1240,Tarpia,tpf,Papunesia,-2.322279,140.115497,Austronesian
tarp1240-2,Tarfia,Ray1912,pp.340-341,,tarp1240,Tarpia,tpf,Papunesia,-2.322279,140.115497,Austronesian
tata1257-1,Tatana,Lobel2016,pp.234-239,,tata1257,Tatana,txx,Papunesia,5.49808,115.553,Austronesian
taua1242-1,Afoa,Strong1912,p.332,,taua1242,Tauade,ttd,Papunesia,-8.3486,147.094,Goilalan
taul1251-1,Taulil,Laufer1951,p.638,,taul1251,Taulil,tuh,Papunesia,-4.44425,152.095,Taulil-Butam
taul1251-2,Taulil,Futscher1959,p.31,,taul1251,Taulil,tuh,Papunesia,-4.44425,152.095,Taulil-Butam
taut1234-1,Tau't Batu,Thiessen1980,pp.72-78,,taut1234,Taut Batu,,Papunesia,8.88129,117.673091,Austronesian
tauy1241-1,Tauya,LeanMadang,p.58,SIL Word List (1977). Village: Tauya.,tauy1241,Tauya,tya,Papunesia,-5.74255,145.366,Nuclear Trans New Guinea
tauy1241-2,Tauya,Zgraggen1980SouthernAdelbert,p.46,,tauy1241,Tauya,tya,Papunesia,-5.74255,145.366,Nuclear Trans New Guinea
tawa1275-1,Kehelala,Lean1986Vol06,p.59,"11 CSQs. Villages: Rabae (2), Gwavili, Sikwala, Awaiama, Tuboda, Likaboga, Huhuna, East Cape, Waema, Nigila.",tawa1275,Tawala,tbo,Papunesia,-10.3115,150.644,Austronesian
tawa1275-2,Kehelala (Rabe village),Lean1986Vol06,p.59,S.I.L word list (1975). Village Rabe.,tawa1275,Tawala,tbo,Papunesia,-10.3115,150.644,Austronesian
tawo1244-1,Airo (Dabra),Menanti2022,p.30,,tawo1244,Taworta,tbp,Papunesia,-3.43455,139.061,Lakes Plain
tawo1244-2,Dasigo (Beigdari),Menanti2022,p.30,,tawo1244,Taworta,tbp,Papunesia,-3.43455,139.061,Lakes Plain
tawo1244-3,Dibroud (Dabra),Menanti2022,p.30,,tawo1244,Taworta,tbp,Papunesia,-3.43455,139.061,Lakes Plain
tayo1238-1,Tayo,Ehrhart1993,pp.134-135,,tayo1238,Tayo,cks,Papunesia,-22.2277,166.546,Indo-European
tehi1237-1,Kaibus,Galis1955,p.136,,tehi1237,Tehit,kps,Papunesia,-1.51049,131.985,West Bird's Head
tela1241-1,Tela-Masbuar,Taber1993,pp.418-419,,tela1241,Tela-Masbuar,tvm,Papunesia,-8.01195,129.687,Austronesian
tele1256-1,Telefol,LeanSandaun,p.46,IMP/SIL Questionnaire (1978).,tele1256,Telefol,tlf,Papunesia,-5.07444,141.731,Nuclear Trans New Guinea
tele1256-2,Telifomin,Kirschbaum1938,p.279,,tele1256,Telefol,tlf,Papunesia,-5.07444,141.731,Nuclear Trans New Guinea
telu1263-1,Laimu (Taluti) Seram,Stokhof1981Vol3.1,p.142,,telu1263,Teluti,tlt,Papunesia,-3.2969,129.663,Austronesian
teng1267-1,Kutai,Suryadikara1984,passim,,teng1267,Tenggarong Kutai Malay,vkt,Papunesia,0.71803,117.645,Austronesian
teop1238-1,Teop,Lean1985Vol03,p.37,"6 CSQs. Villages: Teomahoe, Teop Island, Vainana, Petspets, Suangu.",teop1238,Teop,tio,Papunesia,-5.67474,154.971,Austronesian
teop1238-2,Teop (from SIL word list),Lean1985Vol03,p.37,"Allen and Hurd, SIL Word List, (1963).",teop1238,Teop,tio,Papunesia,-5.67474,154.971,Austronesian
tere1277-1,Blagar (Tereweng),Stokhof1975,p.42,,tere1277,Tereweng,twg,Papunesia,-8.48063,124.271,Timor-Alor-Pantar
tere1278-1,Buin,Lean1985Vol03,p.71,"22 CSQs. Villages: Tarapa, Okoiragu, Bogisago, Ugubakogu, Ibinai, Laitaro, Mamarommino, Morula, Nabaku, Tsimbo, Malabita.",tere1278,Terei,buo,Papunesia,-6.70051,155.745,South Bougainville
term1237-1,Termanu (Roti),Stokhof1983Vol6,pp.29-30,,term1237,Termanu,twu,Papunesia,-10.7326,123.169,Austronesian
term1237-2,Termanusch,Jonker1908,passim,,term1237,Termanu,twu,Papunesia,-10.7326,123.169,Austronesian
term1237-3,Korbaffo,Jonker1908,passim,,term1237,Termanu,twu,Papunesia,-10.7326,123.169,Austronesian
tern1247-1,Ternate,Teljeur1982,pp.145-146,,tern1247,Ternate,tft,Papunesia,0.80562,127.333,North Halmahera
tern1248-1,Chabacano de Ternate,Sippola2011,p.120,,tern1248,Ternateño,tmg,Papunesia,14.28,120.72,Indo-European
tesa1236-1,Antaisaka,Deschamps1936,p.106,,tesa1236,Tesaka Malagasy,tkg,Africa,-23.3,47.33,Austronesian
tetu1246-1,"Belu/Tetum (C. Timor, Lesser Sunda Islands)",Stokhof1983Vol6,p.96,,tetu1246,Tetun Dili,tdt,Papunesia,-8.58405,125.583,Austronesian
tetu1246-2,Belu/Tetum (Timor) (mentioned in NBG 1896),Stokhof1983Vol6,pp.67-68,,tetu1246,Tetun Dili,tdt,Papunesia,-8.58405,125.583,Austronesian
tetu1246-3,Belu/Tetum (Timor) (mentioned in NBG 1905),Stokhof1983Vol6,p.80,,tetu1246,Tetun Dili,tdt,Papunesia,-8.58405,125.583,Austronesian
tetu1246-4,Tetun,Arnaud1998,pp.863-879 [word list item numbers],,tetu1246,Tetun Dili,tdt,Papunesia,-8.58405,125.583,Austronesian
teun1241-1,Teun,Taber1993,pp.418-419,,teun1241,Te'un,tve,Papunesia,-6.97086,129.143718,Austronesian
tian1237-1,Tiang,Lean1985Vol01,p.29,1 CSQ. Village: Piliwa.,tian1237,Tiang,tbj,Papunesia,-2.95505,150.935,Austronesian
tido1248-1,Tidore,Teljeur1982,pp.145-146,,tido1248,Tidore,tvo,Papunesia,0.02461,127.746,North Halmahera
tido1248-2,Tidore (from J. C. van der Meulen),Stokhof1980Vol2,p.184,,tido1248,Tidore,tvo,Papunesia,0.02461,127.746,North Halmahera
tido1248-3,Tidore (mentioned in Jaarboek 1933),Stokhof1980Vol2,p.226,,tido1248,Tidore,tvo,Papunesia,0.02461,127.746,North Halmahera
tifa1245-1,Tifal,LeanSandaun,p.47,IMP/SIL Questionnaire (1978).,tifa1245,Tifal,tif,Papunesia,-5.03899,141.293,Nuclear Trans New Guinea
tiga1245-1,Tigak (Central dialect),Lean1985Vol01,p.24,"9 CSQs, 2 IMP, Beaumont (1979, p.105). Villages: Omo, Mongol, Sumuna, Kulangit, Upuas, Enuk, Salapiu, Nonovaul Island.",tiga1245,Tigak,tgc,Papunesia,-2.70951,150.893,Austronesian
tiga1245-2,Tigak - Central dialect,Beaumont1979,"pp.105, 118",,tiga1245,Tigak,tgc,Papunesia,-2.70951,150.893,Austronesian
tiga1245-3,Tigak - Southern dialect,Beaumont1979,p.118,,tiga1245,Tigak,tgc,Papunesia,-2.70951,150.893,Austronesian
tiga1245-4,"Tigak - Island dialect, old counting system",Beaumont1979,pp.114-115,,tiga1245,Tigak,tgc,Papunesia,-2.70951,150.893,Austronesian
tiii1241-1,Ti,Jonker1908,passim,,tiii1241,Tii,txq,Papunesia,-10.8425,122.963,Austronesian
timb1251-1,Timbe,Smith1988,p.85,,timb1251,Timbe,tim,Papunesia,-6.06875,147.057,Nuclear Trans New Guinea
timb1251-2,Timbe (Central dialect),LeanMorobe,p.15,"4 CSQs. Villages: Derim (2), Yakop village. Central dialect region.",timb1251,Timbe,tim,Papunesia,-6.06875,147.057,Nuclear Trans New Guinea
timb1251-3,Timbe (from IMP/SIL),LeanMorobe,p.15,IMP/SIL (1978).,timb1251,Timbe,tim,Papunesia,-6.06875,147.057,Nuclear Trans New Guinea
timu1262-1,Murut Timugon,Lobel2016,pp.234-239,,timu1262,Timugon Murut,tih,Papunesia,5.1796,115.826,Austronesian
tinp1237-1,"Timputz (Orig sub-language, Dios dialect)",Lean1985Vol03,p.35,1 CSQ. Village: Tsikort.,tinp1237,Tinputz,tpz,Papunesia,-5.58358,154.972,Austronesian
tinp1237-2,Timputz (Timputz dialect: Romsis village),Lean1985Vol03,p.35,1 CSQ. Village: Romsis.,tinp1237,Tinputz,tpz,Papunesia,-5.58358,154.972,Austronesian
tinp1237-3,Timputz (Timputz dialect: Tsisiko village),Lean1985Vol03,p.35,"Hostetler, R., SIL Word List (1975); Village: Tsisiko.",tinp1237,Tinputz,tpz,Papunesia,-5.58358,154.972,Austronesian
tita1241-1,Manus,Schnee1901,p.273,,tita1241,Titan,ttv,Papunesia,-2.18168,146.888,Austronesian
tita1241-2,Titan,Lean1985Vol02,p.25,"15 CSQs, 1 IMP; Field Notes (1980). Villages: Peri, M'buke, Mouklen, Mouk, Lagendrowa.",tita1241,Titan,ttv,Papunesia,-2.18168,146.888,Austronesian
tita1241-3,Titan ,Blust2021,"pp.25, 30, 32, 37, 38",,tita1241,Titan,ttv,Papunesia,-2.18168,146.888,Austronesian
toar1246-1,Lepu,Ray1907,p.324,,toar1246,Toaripi,tqo,Papunesia,-8.07231,146.206,Eleman
toar1246-2,Milareipi,Ray1907,p.324,,toar1246,Toaripi,tqo,Papunesia,-8.07231,146.206,Eleman
toar1246-3,Toaripi (from IMP),Lean1986Vol11,p.56,IMP Questionnaire.,toar1246,Toaripi,tqo,Papunesia,-8.07231,146.206,Eleman
toar1246-4,Toaripi (Melaripi-Kairi dialect),Lean1986Vol11,p.56,SIL Word List (1975). Village: Koaru (Melaripi-Kaipi d.),toar1246,Toaripi,tqo,Papunesia,-8.07231,146.206,Eleman
toar1246-5,Toaripi (Toaripi Proper dialect),Lean1986Vol11,p.56,10 CSQs. Informants from Toaripi p. dialect area.,toar1246,Toaripi,tqo,Papunesia,-8.07231,146.206,Eleman
toba1266-1,Jautefa,Stokhof1982Vol5.1,p.114,,toba1266,Tobati,tti,Papunesia,-2.56434,140.71,Austronesian
toba1266-2,Jotafa,Ray1912,pp.340-341,,toba1266,Tobati,tti,Papunesia,-2.56434,140.71,Austronesian
toba1266-3,Jotefa-groep Humboldt-baai,Galis1955,p.163,,toba1266,Tobati,tti,Papunesia,-2.56434,140.71,Austronesian
toba1266-4,Yotafa,Ray1919,p.328,,toba1266,Tobati,tti,Papunesia,-2.56434,140.71,Austronesian
toba1266-5,Tobati - Enggros [tupʷatic - injəros],Grace1955pdf24,p.2 [of pdf],,toba1266,Tobati,tti,Papunesia,-2.56434,140.71,Austronesian
tobi1239-1,Dusun Tobilung,Lobel2016,pp.234-239,,tobi1239,Tobilung,tgb,Papunesia,6.56097,116.67,Austronesian
tofa1246-1,Tofamna,Galis1960,p.146,,tofa1246,Tofanma,tlg,Papunesia,-3.74322,140.591,Namla-Tofanma
toka1244-1,Yufiyufa = Tokano,Anonymous1975,"pp.3, 8",,toka1244,Tokano,zuh,Papunesia,-6.05047,145.298,Nuclear Trans New Guinea
tokp1240-1,Tok Pisin (New Guinea Pidgin),Dutton1985,pp.42-43,,tokp1240,Tok Pisin,tpi,Papunesia,-9.41971,147.303,Indo-European
tola1247-1,Kendari,Stokhof1985Vol7.4,pp.15-16,,tola1247,Tolaki,lbw,Papunesia,-4.03577,121.888,Austronesian
tola1247-2,Mekongga,Stokhof1985Vol7.4,pp.87-88,,tola1247,Tolaki,lbw,Papunesia,-4.03577,121.888,Austronesian
tola1247-3,"Tolelaki, Kendari",Stokhof1985Vol7.4,p.38,,tola1247,Tolaki,lbw,Papunesia,-4.03577,121.888,Austronesian
tola1247-4,Tolaki (Celebes),Stokhof1987Vol11,p.193,,tola1247,Tolaki,lbw,Papunesia,-4.03577,121.888,Austronesian
tolo1255-1,"Espiritu Santo, Marina",Codrington1885,"pp.232, 235, 244, 448-449",,tolo1255,Tolomako,tlm,Papunesia,-15.1569,166.772,Austronesian
toma1248-1,Tomadio-Campalagian,Stokhof1985Vol7.4,pp.247-248,,toma1248,Tomadino,tdi,Papunesia,-2.56493,121.944,Austronesian
tomb1243-1,Tombulu (from P. A. Wintjes),Stokhof1983Vol7.2,p.40,,tomb1243,Tombulu,tom,Papunesia,1.39715,124.754,Austronesian
tomb1243-2,Tombulu (recorded in the town of Tomohon),Stokhof1983Vol7.2,p.30,,tomb1243,Tombulu,tom,Papunesia,1.39715,124.754,Austronesian
tomb1243-3,Tombulu (Sarongsong dialect),Stokhof1983Vol7.2,p.14,,tomb1243,Tombulu,tom,Papunesia,1.39715,124.754,Austronesian
tomb1244-1,Lingkabau,Lobel2016,pp.234-239,,tomb1244,Tombonuo,txa,Papunesia,6.2892,117.322,Austronesian
tomb1244-2,Sungai Beluran,Lobel2016,pp.234-239,,tomb1244,Tombonuo,txa,Papunesia,6.2892,117.322,Austronesian
tomi1243-1,Tialo,Himmelmann2001,pp.101-104,,tomi1243,Tomini,txm,Papunesia,0.42569,120.89,Austronesian
tomo1244-1,tomo̯ip,Grace1955pdf44,p.87,,tomo1244,Tomoip,tqp,Papunesia,-5.30721,151.828,Austronesian
tomo1244-2,Tomoip Language - Kavale Village,Lindrud1980,p.179,,tomo1244,Tomoip,tqp,Papunesia,-5.30721,151.828,Austronesian
tomo1244-3,Tomoip - Milim village,Barlow2023,passim,,tomo1244,Tomoip,tqp,Papunesia,-5.30721,151.828,Austronesian
tomo1244-4,Tu̥muip,Parkinson1907,p.780,,tomo1244,Tomoip,tqp,Papunesia,-5.30721,151.828,Austronesian
tond1251-1,Tolour (Ka'kas dialect),Stokhof1983Vol7.2,pp.131-132,,tond1251,Tondano,tdn,Papunesia,1.28024,124.964,Austronesian
tond1251-2,Tolour (recorded in the town of Tondano),Stokhof1983Vol7.2,pp.145-146,,tond1251,Tondano,tdn,Papunesia,1.28024,124.964,Austronesian
tond1251-3,Tondano,Stokhof1983Vol7.2,pp.166-167,,tond1251,Tondano,tdn,Papunesia,1.28024,124.964,Austronesian
tong1325-1,Nukuarofa I. Tonga,Grace1955pdfRenown,p.8 [of pdf],,tong1325,Tonga (Tonga Islands),ton,Papunesia,-21.17,-175.25,Austronesian
tong1325-2,Tongan (Tonga),Codrington1885,"pp.229, 246",,tong1325,Tonga (Tonga Islands),ton,Papunesia,-21.17,-175.25,Austronesian
tons1239-1,Tonsawang,Stokhof1983Vol7.2,p.265,,tons1239,Tonsawang,tnw,Papunesia,1.0539,124.652,Austronesian
tons1240-1,Tonsea (Airmadidi dialect),Stokhof1983Vol7.2,pp.57-58,,tons1240,Tonsea,txs,Papunesia,1.51393,125.052,Austronesian
tons1240-2,"Tonsea (Kalawat atas dialect, recorded in Maumbi)",Stokhof1983Vol7.2,p.72,,tons1240,Tonsea,txs,Papunesia,1.51393,125.052,Austronesian
tons1240-3,Tonsea (recorded in Maoembi <Maumbi>),Stokhof1983Vol7.2,p.86,,tons1240,Tonsea,txs,Papunesia,1.51393,125.052,Austronesian
tont1239-1,(Tom)pakewa (Makala'i dialect),Stokhof1983Vol7.2,p.219,,tont1239,Tontemboan,tnt,Papunesia,1.24813,124.654,Austronesian
tont1239-2,(Tom)pakewa <? Matana'i dialect>,Stokhof1983Vol7.2,pp.253-254,,tont1239,Tontemboan,tnt,Papunesia,1.24813,124.654,Austronesian
tont1239-3,Tompakewa (erroneously identified by the investigator as Bantik),Stokhof1983Vol7.2,pp.241-242,,tont1239,Tontemboan,tnt,Papunesia,1.24813,124.654,Austronesian
tont1239-4,Tontemboan <dialect Makelai>,Stokhof1983Vol7.2,pp.191-192,,tont1239,Tontemboan,tnt,Papunesia,1.24813,124.654,Austronesian
